page,SpeedIndex,totalBytes,TTFB,renderStart,numConnections,numDomElements,numDomains,numRedirects,uses_cdn,bytesCss,reqCss,bytesJS,reqJS,bytesImg,reqImg,bytesFont,reqFont,bytesHtml,reqHtml,bytesJSON,reqJSON,reqTotal,gzipSavings,maxDomainReqs,maxage0,maxage1,maxage30,maxage365,maxageMore,maxageNull,num_long_tasks,TotalBlockingTime,EvaluateScript,FunctionCall,Layout,image_savings,renderBlockingCSS,renderBlockingJS,FirstContentfulPaint,FirstImagePaint,FirstMeaningfulPaint,FirstPaint,LargestContentfulPaint,layout_shifts_count,loadEventDuration,dclDuration,_responses_200,_responses_404,_responses_other,analytics,ads,marketing,fonts_scripts,tagman,chat,img_missing_width,img_missing_height,img_lazy_count,svg_count,is_lcp_preloaded,scripts_total,scripts_inline,scripts_async,scripts_defer
https://www.isleroyalewolf.org/,3487,1586824,290,100,9,725,7,0,False,180200,5,780743,16,526725,5,61964,3,37107,1,,,35,0,10,0,0,0,16,0,19,5.0,191.0,239.0,65.0,135.0,0.0,5.0,0.0,1602.0,1602.0,1797.0,1520.0,,25.0,2.0,90.0,35.0,0.0,0.0,0,0,0,1,0,0,2,2,12,0,False,26.0,14.0,2.0,12.0
https://mals.dartmouth.edu/news/2025/04/purloined-voices-paranoid-spaces-reading-poes-ratiocinative-tale-age-de-man-and-nixon,2005,1826292,890,100,38,837,32,8,True,101680,6,1051913,31,264154,16,379090,6,27233,8,,,84,103385,29,0,9,32,2,0,41,4.0,168.0,385.0,146.0,151.0,0.0,5.0,9.0,1887.0,1971.0,2178.0,1744.0,,6.0,21.0,39.0,73.0,0.0,11.0,4,0,1,0,1,1,0,0,0,0,False,,,,
https://casadestela.com/,2140,2381563,386,100,27,2501,17,1,True,86877,12,1664618,74,412825,11,117464,4,94933,9,,,127,0,73,0,8,21,10,0,88,7.0,209.0,485.0,446.0,378.0,0.0,2.0,0.0,947.0,947.0,947.0,844.0,,1.0,3.0,10.0,125.0,0.0,2.0,2,0,1,0,0,0,21,21,11,0,False,64.0,26.0,34.0,9.0
https://www.xplant.co.kr/,4606,3917180,1417,100,31,6878,22,1,False,82900,9,1927482,71,1439413,138,269064,11,77511,7,,,253,0,139,0,8,5,62,154,24,12.0,698.0,219.0,338.0,733.0,159262.0,3.0,18.0,2714.0,3000.0,3000.0,2628.0,,56.0,1.0,4.0,246.0,0.0,7.0,3,0,0,1,0,1,136,138,16,53,False,72.0,44.0,6.0,1.0
https://mariusm11.livejournal.com/54473.html,4618,7402414,2127,100,64,2815,57,42,False,1462143,4,5480858,93,199932,53,26004,1,224662,24,,,262,4210211,41,0,17,2,0,7,236,12.0,1206.0,987.0,647.0,527.0,66413.0,4.0,0.0,4100.0,4100.0,4100.0,4016.0,,11.0,1.0,284.0,199.0,2.0,61.0,3,1,0,2,0,0,27,27,3,11,,64.0,16.0,49.0,0.0
https://www.tobiano.com.py/maquinarias-agricolas-y-forestales,8613,2637259,1606,100,10,4406,3,0,False,794124,6,630935,2,317825,15,75649,2,64236,1,,,42,1551162,35,0,0,0,2,0,40,3.0,345.0,57.0,142.0,196.0,0.0,1.0,1.0,4725.0,4725.0,5021.0,4616.0,,16.0,225.0,0.0,42.0,0.0,0.0,0,0,0,1,0,1,18,30,0,24,False,57.0,55.0,24.0,0.0
https://www.grotto-networking.com/,1400,294314,368,200,4,98,1,0,False,169457,2,78129,1,43093,3,0,0,3635,1,,,7,199339,6,0,0,0,0,0,7,,,2.0,0.0,24.0,14673.0,2.0,0.0,1309.0,1309.0,1309.0,1112.0,,,1.0,0.0,6.0,1.0,0.0,0,0,0,0,0,0,2,2,0,0,,1.0,0.0,0.0,0.0
https://orawista-correction.fr/contact/,4968,1055553,2727,100,2,356,2,1,False,129189,29,293381,25,479421,3,130500,3,23062,2,,,63,0,61,0,0,0,0,0,63,2.0,40.0,95.0,78.0,118.0,0.0,25.0,3.0,3797.0,3797.0,5504.0,3712.0,,7.0,0.0,1.0,61.0,0.0,2.0,1,0,0,2,0,0,0,0,0,0,False,62.0,41.0,33.0,0.0
https://www.acemienextrusion.com/agent-recruitment/,2790,3199581,717,100,13,655,14,6,True,233069,19,834174,41,569831,30,1528840,8,23956,4,,,122,2184,81,0,3,0,78,0,41,6.0,582.0,322.0,224.0,597.0,11606.0,19.0,2.0,2212.0,2212.0,2529.0,2140.0,,14.0,14.0,23.0,106.0,3.0,13.0,3,0,0,0,0,1,20,20,0,0,False,59.0,19.0,14.0,1.0
https://www.vaminvestments.com/,13248,7743586,1765,100,10,841,8,0,False,429353,46,1808276,103,4081694,10,290828,6,68657,1,,,175,6862224,157,0,2,0,3,0,170,3.0,45.0,328.0,196.0,213.0,718234.0,40.0,3.0,3068.0,3068.0,3068.0,3016.0,,17.0,6.0,6.0,173.0,0.0,2.0,0,1,0,1,0,0,8,8,0,8,False,143.0,48.0,7.0,34.0
