page,SpeedIndex,totalBytes,TTFB,renderStart,numConnections,numDomElements,numDomains,numRedirects,uses_cdn,bytesCss,reqCss,bytesJS,reqJS,bytesImg,reqImg,bytesFont,reqFont,bytesHtml,reqHtml,bytesJSON,reqJSON,reqTotal,gzipSavings,maxDomainReqs,maxage0,maxage1,maxage30,maxage365,maxageMore,maxageNull,num_long_tasks,TotalBlockingTime,EvaluateScript,FunctionCall,Layout,image_savings,renderBlockingCSS,renderBlockingJS,FirstContentfulPaint,FirstImagePaint,FirstMeaningfulPaint,FirstPaint,LargestContentfulPaint,layout_shifts_count,loadEventDuration,dclDuration,_responses_200,_responses_404,_responses_other,analytics,ads,marketing,fonts_scripts,tagman,chat,img_missing_width,img_missing_height,img_lazy_count,svg_count,is_lcp_preloaded,scripts_total,scripts_inline,scripts_async,scripts_defer
https://www.etsy.com/,1844,3116106,624,100,41,1386,38,11,true,88313,3,1831557,39,1040789,53,89688,3,60770,14,,,140,0,31,0,9,2,37,12,80,13,810,929,330,358,0,2,0,1276,1508,1508,1220,,19,9,1,115,0,25,5,2,1,0,1,0,44,44,22,0,false,64,30,33,7
https://www.etsy.com/featured/hub/holiday?ref=hp_shoppable_hero_primary,2593,2932772,1059,100,39,3416,35,9,true,211895,4,1476831,38,1075388,96,89688,3,74458,12,,,175,0,76,0,7,2,81,17,68,15,946,865,215,469,0,4,0,2078,2078,2464,2012,,18,6,0,158,0,17,5,2,0,0,1,0,90,90,0,0,false,58,23,25,9

