page,SpeedIndex,totalBytes,TTFB,renderStart,numConnections,numDomElements,numDomains,numRedirects,uses_cdn,bytesCss,reqCss,bytesJS,reqJS,bytesImg,reqImg,bytesFont,reqFont,bytesHtml,reqHtml,bytesJSON,reqJSON,reqTotal,gzipSavings,maxDomainReqs,maxage0,maxage1,maxage30,maxage365,maxageMore,maxageNull,num_long_tasks,TotalBlockingTime,EvaluateScript,FunctionCall,Layout,image_savings,renderBlockingCSS,renderBlockingJS,FirstContentfulPaint,FirstImagePaint,FirstMeaningfulPaint,FirstPaint,LargestContentfulPaint,layout_shifts_count,loadEventDuration,dclDuration,_responses_200,_responses_404,_responses_other,analytics,ads,marketing,fonts_scripts,tagman,chat,img_missing_width,img_missing_height,img_lazy_count,svg_count,is_lcp_preloaded,scripts_total,scripts_inline,scripts_async,scripts_defer
https://desifile.net/horney-nri-girl-fingering-in-her-pussy/,1734,3884961,201,100,41,364,41,2,true,55463,4,1429949,39,478473,4,77160,1,405231,15,,,81,299310,14,0,12,1,12,0,56,12,1221,1061,1400,186,36880,4,5,795,1615,1057,684,,8,1,12,70,0,11,2,0,0,0,0,0,9,9,0,0,false,22,13,4,1
https://www.svt.se/,1734,1073295,565,100,2,2818,2,0,true,45179,7,618104,13,191824,20,68516,3,149378,1,,,45,0,36,0,1,0,3,0,41,4,352,3,173,367,0,7,0,1479,1479,1479,1424,,,0,0,45,0,0,0,0,0,0,0,0,152,152,0,2,false,8,8,1,0
https://www.amazon.eg/prime/?_encoding=UTF8&pd_rd_w=Djf4K&content-id=amzn1.sym.9991f017-e5bd-4441-8d8a-b189fd3e01c5&pf_rd_p=9991f017-e5bd-4441-8d8a-b189fd3e01c5&pf_rd_r=TA9CVAXHSBJDE6T57RRJ&pd_rd_wg=kjIwG&pd_rd_r=870afe4b-c5aa-4474-8971-63859ff0aa2f&ref_=pd_hp_d_hero_unk,1736,1625070,510,100,55,886,48,42,true,91854,6,505254,15,297251,61,621268,20,109168,14,,,162,22210,48,0,1,0,0,51,110,5,70,137,289,115,10204,3,0,1354,1354,1565,1216,,8,58,0,114,1,47,0,1,0,0,0,0,8,2,0,0,null,95,81,14,0
https://pt.pornhub.com/,1738,2083335,495,100,14,4310,13,0,false,152736,14,713072,44,1051452,43,34172,1,124038,2,,,113,9019,54,0,1,1,89,4,18,5,597,317,93,539,5957,7,5,2351,2351,3095,2340,,24,26,6,110,0,3,1,0,0,0,1,1,33,33,104,8,false,99,58,11,3
https://thenkiri.com/how-to-download/,1738,984291,649,100,5,423,4,0,false,81694,15,634568,30,98641,4,148388,3,21000,1,,,55,0,48,0,0,18,0,0,37,4,151,165,160,243,0,14,2,939,1829,1829,840,,3,1,2,52,1,2,2,0,0,0,0,0,0,0,0,0,false,43,16,6,0
https://desifile.net/,1739,4944367,274,100,5,387,6,1,true,33220,1,221957,7,4566190,23,77160,1,45840,1,,,36,0,19,0,2,0,0,20,14,2,118,176,66,67,314497,1,1,724,1181,724,664,,16,2,8,32,0,4,2,0,0,0,0,0,21,21,0,0,false,16,11,3,1
https://www.autoscout24.it/consent-management/,1740,891908,755,100,28,17255,24,9,true,6104,2,748009,27,16039,32,0,0,29700,8,,,85,7073,36,0,1,4,2,0,78,13,555,321,462,96,0,1,1,1372,1372,2570,1312,,1,1,1,70,0,15,4,1,0,0,1,0,19,19,8,19,null,30,8,15,6
https://ixdzs8.com/,1741,1620796,703,100,5,1069,5,0,false,8809,1,161765,3,1432550,45,0,0,17631,1,,,53,3248,43,0,3,41,0,0,9,3,83,21,54,183,509547,1,2,1222,1601,1222,1124,,1,1,6,48,3,2,1,0,0,0,0,0,45,45,0,0,null,5,2,2,0
https://aifaceswap.io/video-face-swap-ai/,1742,5685089,326,100,10,1211,9,1,true,129206,7,862217,17,1092377,21,452904,4,87994,2,,,70,368016,43,0,55,0,0,4,11,8,3062,706,125,1779,36377,3,0,784,784,3237,680,,6,3,33,56,0,14,2,0,0,0,0,1,11,11,59,0,false,19,5,5,9
https://www.skyscanner.net/,1742,494824,691,100,9,33,7,1,true,6659,2,416522,4,47840,3,0,0,1352,4,,,17,29788,9,0,1,0,0,0,16,11,3807,365,830,2422,0,1,0,1144,1552,1144,1096,,6,0,0,16,0,1,1,0,1,0,0,1,,,,,,,,,
https://uhmegle.com/text/,1742,750030,213,200,11,236,9,2,true,2019,1,356492,8,302720,7,7816,1,79425,2,,,27,0,12,0,3,0,2,0,22,7,4401,365,102,3011,62339,0,1,989,1215,1215,816,,1,2,3,21,0,6,2,1,0,0,1,0,1,1,0,1,null,11,6,3,1
https://findnovel.net/,1742,828594,393,100,26,337,22,7,true,74389,11,404861,16,233064,16,99740,3,16089,5,,,60,25855,20,0,5,2,5,17,31,2,510,320,84,570,7809,10,0,1517,1517,1517,1424,,8,0,3,50,0,10,2,0,0,1,0,0,8,8,0,7,false,,,,
https://www.rottentomatoes.com/about,1743,5974821,167,100,141,1521,117,83,true,14564,3,2336044,70,1504190,74,92380,4,95624,46,,,317,2258,24,0,53,3,26,1,234,19,1004,1029,2140,342,741323,1,8,1179,1449,1449,1124,,18,6,18,205,0,112,4,8,2,0,2,0,9,9,2,6,null,118,60,59,3
https://www.jorudan.co.jp/nori_srvc/lp/out12.html,1744,696540,959,100,11,126,11,5,true,4111,2,504479,9,184964,11,0,0,2971,2,,,31,0,15,0,1,0,1,0,29,3,96,184,61,87,0,2,3,1420,1420,1420,1316,,,2,17,22,0,9,2,0,0,0,1,0,4,4,0,0,false,14,5,6,0
https://www.mangooutlet.com/,1744,958433,465,100,2,448,2,2,true,29542,8,474727,37,390518,5,36160,3,26571,1,,,64,0,59,0,3,0,52,0,9,3,150,255,358,94,0,0,0,1092,1386,1092,1016,,35,0,0,60,0,4,0,0,0,0,0,0,4,4,1,0,false,73,67,4,0
https://fortnite.gg/cosmetics,1744,3783760,176,100,493,1017,321,1020,true,20601,2,2499296,231,674177,605,161220,4,367425,515,,,2384,200147,73,0,40,25,80,1,2238,31,2481,2344,1931,471,129670,2,2,926,926,926,860,,11,5,7,1165,0,1219,3,8,0,0,1,0,52,52,0,1,false,38,8,25,1
https://biblehub.com/app.htm,1744,888358,286,100,24,232,15,0,false,12014,14,527674,9,316765,35,0,0,21480,14,,,81,0,38,0,6,15,35,0,25,4,99,127,77,251,155843,4,4,919,919,919,812,,,1,0,78,0,3,1,1,0,0,1,0,6,6,0,0,false,11,5,3,0
https://casinoscores.com/crazy-time/,1746,1569423,378,100,7,1968,8,0,true,33284,2,671940,35,85539,33,86032,2,133934,1,,,90,0,52,0,1,0,38,0,51,7,658,247,593,417,0,2,0,1200,1300,2385,1140,,2,0,0,88,0,2,1,0,0,0,0,0,30,30,88,0,true,138,130,8,0
https://www.ddizi.im/,1746,1074533,945,100,5,572,5,1,true,34994,8,227209,6,687140,33,119083,9,6107,3,,,60,0,49,0,1,15,39,0,5,4,125,70,116,205,26551,7,1,1505,1505,1505,1432,,9,1,24,58,0,2,1,0,0,1,0,0,39,39,0,0,false,10,3,4,1
https://xn--mgbkt9eckr.net/,1747,14171109,331,100,40,3385,35,4,true,81951,4,1090685,25,1748099,77,43048,2,96432,8,,,216,2370054,67,0,10,0,8,4,194,15,734,391,1182,1256,8419,3,1,1226,1226,1710,1148,,12,0,9,202,1,13,1,0,0,1,0,0,0,0,0,0,false,30,9,13,3
https://www.pornocarioca.com/,1747,1217865,289,100,16,1381,14,4,true,44876,3,476194,13,661841,76,0,0,32957,6,,,109,22273,68,0,1,0,50,0,58,6,204,285,79,186,0,3,2,800,800,800,756,,,6,4,98,0,11,3,1,0,0,0,0,3,3,0,8,false,22,9,10,1
https://www.yiv.com/,1748,3987307,236,100,28,837,17,1,true,0,0,1249181,35,2697668,168,0,0,26913,18,,,242,15196,171,0,2,3,20,0,217,10,485,720,343,167,0,0,2,740,740,740,600,,,4,83,223,0,19,3,2,0,0,1,0,161,161,0,0,false,33,6,21,1
https://www.livescore.com/,1749,1109746,423,100,19,917,15,1,true,24746,13,639603,39,155970,86,231146,4,23300,2,,,161,0,61,0,30,0,51,0,80,6,319,188,518,203,0,0,0,1054,1054,1349,928,,9,0,0,158,0,3,0,0,0,0,1,1,2,2,45,6,null,29,10,9,14
https://www.letras.mus.br/,1750,3358869,330,100,184,1136,134,127,true,69586,1,2939789,76,108705,97,25448,3,125832,100,,,491,7828,25,0,29,11,30,0,421,31,1640,1117,872,617,0,0,5,973,973,973,840,,2,45,1,305,0,186,3,13,2,0,1,0,24,24,0,0,false,58,14,47,2
https://www.setlist.fm/,1750,2953776,211,100,35,1090,25,1,true,65107,2,950792,27,1172617,53,414064,3,69870,10,,,107,1667,36,0,10,9,27,2,59,8,202,376,394,122,251959,2,7,1324,1324,1324,1248,,5,15,40,92,0,15,3,2,1,0,1,0,3,3,0,3,false,48,29,12,0
https://shop.mango.com/us/en/h/women,1751,1484352,372,100,2,596,2,0,true,30441,10,481175,41,901578,4,38500,3,31747,1,,,67,0,62,0,2,3,54,0,8,4,218,339,359,59,0,0,0,1409,1409,1409,1312,,7,0,1,65,0,2,0,0,0,0,0,0,3,3,2,0,false,121,115,4,0
https://www.skyscanner.es/,1752,571735,731,100,10,33,7,1,true,6704,2,493416,5,47840,3,0,0,1352,4,,,18,29789,9,0,2,0,0,0,16,9,3561,389,695,2659,0,1,0,1194,1488,1194,1116,,6,0,0,16,0,2,0,0,0,0,0,0,,,,,,,,,
https://alastonsuomi.com/getPage.php?data=set_cookie&req=%2F,1753,554164,777,100,6,283,7,2,false,58777,5,61271,10,429278,29,0,0,4838,3,,,48,0,16,0,2,14,0,1,31,1,11,17,24,40,8196,3,4,1247,1277,1508,1180,,35,0,1,45,0,3,0,0,0,0,0,0,22,22,0,0,false,15,5,1,0
https://www.pornogratisdiario.com/i-didn-t-think-my-stepson-was-going-to-fuck-me-so-hard-to-be-honest/,1753,664502,410,100,6,1173,5,0,true,7446,2,215475,6,376340,29,4528,2,60585,5,,,45,0,21,0,0,0,35,0,10,2,138,67,135,285,10528,0,0,783,967,783,644,,1,4,0,45,0,0,0,0,0,1,0,1,31,31,30,2,null,9,4,2,5
https://bizimhesap.com/,1754,1831905,843,100,20,802,20,3,true,10908,2,928991,54,143150,15,214972,13,69528,7,,,136,0,100,0,0,0,2,0,134,8,416,560,272,269,0,2,0,1477,1554,1477,1440,,12,1,1,127,0,9,4,1,1,0,1,0,3,3,47,4,false,49,25,25,1
